filename,contour_type,contrast,quadrant,position,jitter,stimulus_id,layer,channel,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,127,0.7842394,0.729716,1.0747187,1.7680855,1.647186279296875,1.073397399690026,0.06779549995085062,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,0,8.464697,1.722308,4.9147406,7.6050935,1.647186279296875,4.6170208728502935,0.22808109258827233,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,1,5.6189656,2.6476836,2.1222193,3.432245,1.647186279296875,2.083701787952063,0.21760062882775436,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,2,2.2518866,1.1002055,2.0467873,3.3142931,1.647186279296875,2.012093694361781,0.17908492450785082,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,3,1.1554836,1.0779257,1.071951,1.763613,1.647186279296875,1.0706821669598678,0.040087773883981236,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,4,1.0328041,1.5968051,0.6467941,1.0716251,1.647186279296875,0.6505791849109442,0.0,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,5,0.3196005,0.40385994,0.79136467,1.3080198,1.647186279296875,0.794093397796044,0.0008515376805420851,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,6,6.72483,2.433914,2.7629695,4.422694,1.647186279296875,2.684999404727733,0.2083647201387979,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,7,11.67601,4.0671782,2.8707888,4.587363,1.647186279296875,2.7849690081041474,0.2206792650574065,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,8,1.1886911,0.8647809,1.3745576,2.250269,1.647186279296875,1.366128986611336,0.06602692169126322,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,9,0.4571929,0.6720771,0.6802685,1.1264615,1.647186279296875,0.6838701324855847,0.005240231880258985,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,10,0.9469749,0.9263431,1.0222723,1.6832553,1.647186279296875,1.0218973565797995,0.02980381881897298,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,11,2.019424,2.4013638,0.84094876,1.3888377,1.647186279296875,0.8431576344134156,0.03694363475582584,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,12,2.07072,1.2411062,1.6684471,2.7183137,1.647186279296875,1.6502770279617829,0.12936822454389368,90
C_BL_0_J000_001.png,C,NA,BL,0,0,1,h1_exc,13,13.940172,1.8012861,7.739011,11.47394,1.647186279296875,6.965781569568369,0.22192382012896802,90
