filename,contour_type,contrast,quadrant,position,stimulus_id,jitter,layer,channel_group,n_channels,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile,condition,bias_strength
straight_high_BL_0_J032_009.png,straight,high,BL,0,009,32,h1_exc,C_channels,77,1.175679,0.64018303,1.8364732,1.5401567,0.844573974609375,1.8235900585798015,0.06690351401735309,90,baseline,0.0
straight_high_BL_0_J032_009.png,straight,high,BL,0,009,32,h1_exc,straight_channels,51,1.3267744,0.69896966,1.8981858,1.5910888,0.844573974609375,1.883895077061798,0.09398853283615534,90,baseline,0.0
straight_high_BL_0_J032_009.png,straight,high,BL,0,009,32,h1_exc,matched_channels,51,1.3267744,0.69896966,1.8981858,1.5910888,0.844573974609375,1.883895077061798,0.09398853283615534,90,baseline,0.0
straight_high_BL_0_J032_009.png,straight,high,BL,0,009,32,h1_exc,all_channels,128,1.2359333,0.6305916,1.9599584,1.6420171,0.844573974609375,1.9441957199792572,0.07703401456256743,90,matched_bias,0.15
straight_high_BL_0_J032_009.png,straight,high,BL,0,009,32,h1_exc,C_channels,77,1.220184,0.65770364,1.8552185,1.5556333,0.844573974609375,1.8419147817142316,0.06788842379258225,90,matched_bias,0.15
straight_high_BL_0_J032_009.png,straight,high,BL,0,009,32,h1_exc,straight_channels,51,1.3740239,0.70397,1.9518217,1.6353118,0.844573974609375,1.9362564698474247,0.09849097752291727,90,matched_bias,0.15
straight_high_BL_0_J032_009.png,straight,high,BL,0,009,32,h1_exc,matched_channels,51,1.3740239,0.70397,1.9518217,1.6353118,0.844573974609375,1.9362564698474247,0.09849097752291727,90,matched_bias,0.15
straight_high_BL_0_J033_020.png,straight,high,BL,0,020,33,h1_exc,all_channels,128,1.1327386,0.62067765,1.825003,1.5306848,0.844573974609375,1.812375063229302,0.0791445355094871,90,baseline,0.0
straight_high_BL_0_J033_020.png,straight,high,BL,0,020,33,h1_exc,C_channels,77,1.0806775,0.6357977,1.6997192,1.427105,0.844573974609375,1.6897334939948736,0.0514967111048396,90,baseline,0.0
straight_high_BL_0_J033_020.png,straight,high,BL,0,020,33,h1_exc,straight_channels,51,1.2841032,0.67061174,1.9148235,1.6048108,0.844573974609375,1.9001423950717737,0.10791797108582506,90,baseline,0.0
straight_high_BL_0_J033_020.png,straight,high,BL,0,020,33,h1_exc,matched_channels,51,1.2841032,0.67061174,1.9148235,1.6048108,0.844573974609375,1.9001423950717737,0.10791797108582506,90,baseline,0.0
straight_high_BL_0_J033_020.png,straight,high,BL,0,020,33,h1_exc,all_channels,128,1.1776166,0.641581,1.8354917,1.5393461,0.844573974609375,1.8226302573264865,0.07956663969887103,90,matched_bias,0.15
straight_high_BL_0_J033_020.png,straight,high,BL,0,020,33,h1_exc,C_channels,77,1.1169052,0.66009766,1.6920303,1.420741,0.844573974609375,1.6821983484201353,0.05177629264859241,90,matched_bias,0.15
straight_high_BL_0_J033_020.png,straight,high,BL,0,020,33,h1_exc,straight_channels,51,1.3504531,0.6947987,1.943661,1.6285858,0.844573974609375,1.9282926600952865,0.11045059622212865,90,matched_bias,0.15
straight_high_BL_0_J033_020.png,straight,high,BL,0,020,33,h1_exc,matched_channels,51,1.3504531,0.6947987,1.943661,1.6285858,0.844573974609375,1.9282926600952865,0.11045059622212865,90,matched_bias,0.15
straight_high_BL_0_J034_016.png,straight,high,BL,0,016,34,h1_exc,all_channels,128,1.1513813,0.6248257,1.8427238,1.5453184,0.844573974609375,1.8297015930602847,0.07499384431387843,90,baseline,0.0
straight_high_BL_0_J034_016.png,straight,high,BL,0,016,34,h1_exc,C_channels,77,1.1292443,0.64572185,1.7488092,1.4677163,0.844573974609375,1.7378185487552527,0.06366738189874295,90,baseline,0.0
straight_high_BL_0_J034_016.png,straight,high,BL,0,016,34,h1_exc,straight_channels,51,1.2658417,0.67431456,1.8772273,1.5737971,0.844573974609375,1.863421246003401,0.087938372788319,90,baseline,0.0
straight_high_BL_0_J034_016.png,straight,high,BL,0,016,34,h1_exc,matched_channels,51,1.2658417,0.67431456,1.8772273,1.5737971,0.844573974609375,1.863421246003401,0.087938372788319,90,baseline,0.0
straight_high_BL_0_J034_016.png,straight,high,BL,0,016,34,h1_exc,all_channels,128,1.2031183,0.65073156,1.8488704,1.5503927,0.844573974609375,1.8357098077587934,0.07414963593511058,90,matched_bias,0.15
straight_high_BL_0_J034_016.png,straight,high,BL,0,016,34,h1_exc,C_channels,77,1.1722894,0.67047787,1.7484386,1.46741,0.844573974609375,1.7374558003403968,0.06345632980405098,90,matched_bias,0.15
straight_high_BL_0_J034_016.png,straight,high,BL,0,016,34,h1_exc,straight_channels,51,1.3272603,0.69851464,1.900118,1.5926824,0.844573974609375,1.8857819334080208,0.08976749094231602,90,matched_bias,0.15
straight_high_BL_0_J034_016.png,straight,high,BL,0,016,34,h1_exc,matched_channels,51,1.3272603,0.69851464,1.900118,1.5926824,0.844573974609375,1.8857819334080208,0.08976749094231602,90,matched_bias,0.15
straight_high_BL_0_J035_013.png,straight,high,BL,0,013,35,h1_exc,all_channels,128,1.691986,0.62256825,2.7177517,2.2625184,0.844573974609375,2.678887163403153,0.13057089591609602,90,baseline,0.0
straight_high_BL_0_J035_013.png,straight,high,BL,0,013,35,h1_exc,C_channels,77,1.7456337,0.6319876,2.762133,2.2986166,0.844573974609375,2.7216285246857006,0.12445038517002903,90,baseline,0.0
straight_high_BL_0_J035_013.png,straight,high,BL,0,013,35,h1_exc,straight_channels,51,1.6622946,0.6596533,2.5199518,2.1013114,0.844573974609375,2.4880134642178047,0.12916388195148293,90,baseline,0.0
straight_high_BL_0_J035_013.png,straight,high,BL,0,013,35,h1_exc,matched_channels,51,1.6622946,0.6596533,2.5199518,2.1013114,0.844573974609375,2.4880134642178047,0.12916388195148293,90,baseline,0.0
straight_high_BL_0_J035_013.png,straight,high,BL,0,013,35,h1_exc,all_channels,128,1.7489692,0.63750196,2.7434726,2.2834418,0.844573974609375,2.703661045223644,0.1305005452178654,90,matched_bias,0.15
straight_high_BL_0_J035_013.png,straight,high,BL,0,013,35,h1_exc,C_channels,77,1.8026644,0.65357894,2.7581434,2.295373,0.844573974609375,2.7177879082000094,0.1240282809806451,90,matched_bias,0.15
straight_high_BL_0_J035_013.png,straight,high,BL,0,013,35,h1_exc,straight_channels,51,1.7469614,0.69229025,2.5234523,2.1041684,0.844573974609375,2.4913961990467675,0.1305005452178654,90,matched_bias,0.15
straight_high_BL_0_J035_013.png,straight,high,BL,0,013,35,h1_exc,matched_channels,51,1.7469614,0.69229025,2.5234523,2.1041684,0.844573974609375,2.4913961990467675,0.1305005452178654,90,matched_bias,0.15
straight_high_BL_0_J036_018.png,straight,high,BL,0,018,36,h1_exc,all_channels,128,1.4461156,0.62733793,2.3051622,1.9256532,0.844573974609375,2.280029049336227,0.10777726968936376,90,baseline,0.0
straight_high_BL_0_J036_018.png,straight,high,BL,0,018,36,h1_exc,C_channels,77,1.372701,0.64421815,2.1308017,1.7825949,0.844573974609375,2.11064388874017,0.0854057476520154,90,baseline,0.0
straight_high_BL_0_J036_018.png,straight,high,BL,0,018,36,h1_exc,straight_channels,51,1.654036,0.6989308,2.3665233,1.9758997,0.844573974609375,2.3395223300229566,0.13261106616478505,90,baseline,0.0
straight_high_BL_0_J036_018.png,straight,high,BL,0,018,36,h1_exc,matched_channels,51,1.654036,0.6989308,2.3665233,1.9758997,0.844573974609375,2.3395223300229566,0.13261106616478505,90,baseline,0.0
straight_high_BL_0_J036_018.png,straight,high,BL,0,018,36,h1_exc,all_channels,128,1.5386465,0.65350235,2.3544621,1.9660271,0.844573974609375,2.3278329387882817,0.11030989482566735,90,matched_bias,0.15
straight_high_BL_0_J036_018.png,straight,high,BL,0,018,36,h1_exc,C_channels,77,1.4559067,0.6646718,2.1904147,1.8315527,0.844573974609375,2.168611367728615,0.08913433465824012,90,matched_bias,0.15
straight_high_BL_0_J036_018.png,straight,high,BL,0,018,36,h1_exc,straight_channels,51,1.739703,0.7127744,2.4407485,2.0366108,0.844573974609375,2.41140608030101,0.1334552745435529,90,matched_bias,0.15
straight_high_BL_0_J036_018.png,straight,high,BL,0,018,36,h1_exc,matched_channels,51,1.739703,0.7127744,2.4407485,2.0366108,0.844573974609375,2.41140608030101,0.1334552745435529,90,matched_bias,0.15
straight_high_BL_0_J037_013.png,straight,high,BL,0,013,37,h1_exc,all_channels,128,1.6558939,0.6228126,2.6587353,2.2144759,0.844573974609375,2.6220034129474947,0.12839002427094573,90,baseline,0.0
straight_high_BL_0_J037_013.png,straight,high,BL,0,013,37,h1_exc,C_channels,77,1.7166202,0.6319797,2.7162585,2.2613037,0.844573974609375,2.6774488729956114,0.11291287066020159,90,baseline,0.0
straight_high_BL_0_J037_013.png,straight,high,BL,0,013,37,h1_exc,straight_channels,51,1.6154557,0.6602192,2.4468477,2.0415964,0.844573974609375,2.4173091403033835,0.13007844102848146,90,baseline,0.0
straight_high_BL_0_J037_013.png,straight,high,BL,0,013,37,h1_exc,matched_channels,51,1.6154557,0.6602192,2.4468477,2.0415964,0.844573974609375,2.4173091403033835,0.13007844102848146,90,baseline,0.0
straight_high_BL_0_J037_013.png,straight,high,BL,0,013,37,h1_exc,all_channels,128,1.7061418,0.63691896,2.6787424,2.2307675,0.844573974609375,2.641293159783236,0.12867142706386833,90,matched_bias,0.15
straight_high_BL_0_J037_013.png,straight,high,BL,0,013,37,h1_exc,C_channels,77,1.7729108,0.65367496,2.712221,2.2580178,0.844573974609375,2.673558290385851,0.11249076647081765,90,matched_bias,0.15
straight_high_BL_0_J037_013.png,straight,high,BL,0,013,37,h1_exc,straight_channels,51,1.6864594,0.6927467,2.4344532,2.0314643,0.844573974609375,2.405312471520405,0.12930458334794423,90,matched_bias,0.15
straight_high_BL_0_J037_013.png,straight,high,BL,0,013,37,h1_exc,matched_channels,51,1.6864594,0.6927467,2.4344532,2.0314643,0.844573974609375,2.405312471520405,0.12930458334794423,90,matched_bias,0.15
straight_high_BL_0_J038_024.png,straight,high,BL,0,024,38,h1_exc,all_channels,128,0.8639954,0.6191607,1.3954298,1.1746212,0.844573974609375,1.3907854679500422,0.0345421928312517,90,baseline,0.0
straight_high_BL_0_J038_024.png,straight,high,BL,0,024,38,h1_exc,C_channels,77,0.84222555,0.63752574,1.3210847,1.1127365,0.844573974609375,1.3175121230633289,0.026522213232957007,90,baseline,0.0
straight_high_BL_0_J038_024.png,straight,high,BL,0,024,38,h1_exc,straight_channels,51,0.9704022,0.66497165,1.4593136,1.2277358,0.844573974609375,1.453674610159346,0.05740616975621464,90,baseline,0.0
straight_high_BL_0_J038_024.png,straight,high,BL,0,024,38,h1_exc,matched_channels,51,0.9704022,0.66497165,1.4593136,1.2277358,0.844573974609375,1.453674610159346,0.05740616975621464,90,baseline,0.0
straight_high_BL_0_J038_024.png,straight,high,BL,0,024,38,h1_exc,all_channels,128,0.89290863,0.6279464,1.4219505,1.1966778,0.844573974609375,1.4169010954637704,0.03869288402686036,90,matched_bias,0.15
straight_high_BL_0_J038_024.png,straight,high,BL,0,024,38,h1_exc,C_channels,77,0.876402,0.6560044,1.3359697,1.1251327,0.844573974609375,1.332189601435162,0.02821062999049273,90,matched_bias,0.15
straight_high_BL_0_J038_024.png,straight,high,BL,0,024,38,h1_exc,straight_channels,51,1.0078791,0.675633,1.4917554,1.2546865,0.844573974609375,1.4855850377399635,0.060220197685440846,90,matched_bias,0.15
straight_high_BL_0_J038_024.png,straight,high,BL,0,024,38,h1_exc,matched_channels,51,1.0078791,0.675633,1.4917554,1.2546865,0.844573974609375,1.4855850377399635,0.060220197685440846,90,matched_bias,0.15
straight_high_BL_0_J039_013.png,straight,high,BL,0,013,39,h1_exc,all_channels,128,1.6480204,0.6221488,2.6489167,2.206478,0.844573974609375,2.6125338444055974,0.12663125681517934,90,baseline,0.0
straight_high_BL_0_J039_013.png,straight,high,BL,0,013,39,h1_exc,C_channels,77,1.7234277,0.6315235,2.729,2.2716703,0.844573974609375,2.689723319553079,0.12430968377356773,90,baseline,0.0
straight_high_BL_0_J039_013.png,straight,high,BL,0,013,39,h1_exc,straight_channels,51,1.5858543,0.65967846,2.4039807,2.0065465,0.844573974609375,2.375809027876961,0.11312392275489355,90,baseline,0.0
straight_high_BL_0_J039_013.png,straight,high,BL,0,013,39,h1_exc,matched_channels,51,1.5858543,0.65967846,2.4039807,2.0065465,0.844573974609375,2.375809027876961,0.11312392275489355,90,baseline,0.0
straight_high_BL_0_J039_013.png,straight,high,BL,0,013,39,h1_exc,all_channels,128,1.7178723,0.6365653,2.6986582,2.2469802,0.844573974609375,2.660489467144022,0.1265609061169487,90,matched_bias,0.15
straight_high_BL_0_J039_013.png,straight,high,BL,0,013,39,h1_exc,C_channels,77,1.7932352,0.65301967,2.746066,2.2855513,0.844573974609375,2.706158786838153,0.12480213866118231,90,matched_bias,0.15
straight_high_BL_0_J039_013.png,straight,high,BL,0,013,39,h1_exc,straight_channels,51,1.6847818,0.69241506,2.4331963,2.030437,0.844573974609375,2.4040960645790714,0.11481233951242928,90,matched_bias,0.15
straight_high_BL_0_J039_013.png,straight,high,BL,0,013,39,h1_exc,matched_channels,51,1.6847818,0.69241506,2.4331963,2.030437,0.844573974609375,2.4040960645790714,0.11481233951242928,90,matched_bias,0.15
straight_high_BL_0_J040_016.png,straight,high,BL,0,016,40,h1_exc,all_channels,128,1.249034,0.6252245,1.9977369,1.6731378,0.844573974609375,1.9810434781247215,0.08864187977062554,90,baseline,0.0
straight_high_BL_0_J040_016.png,straight,high,BL,0,016,40,h1_exc,C_channels,77,1.2589545,0.6457611,1.9495671,1.6334536,0.844573974609375,1.9340562666214431,0.07372753174572665,90,baseline,0.0
straight_high_BL_0_J040_016.png,straight,high,BL,0,016,40,h1_exc,straight_channels,51,1.3135778,0.67374,1.9496804,1.6335472,0.844573974609375,1.9341670672073037,0.10594815153536671,90,baseline,0.0
straight_high_BL_0_J040_016.png,straight,high,BL,0,016,40,h1_exc,matched_channels,51,1.3135778,0.67374,1.9496804,1.6335472,0.844573974609375,1.9341670672073037,0.10594815153536671,90,baseline,0.0
straight_high_BL_0_J040_016.png,straight,high,BL,0,016,40,h1_exc,all_channels,128,1.3033137,0.6520158,1.998899,1.674095,0.844573974609375,1.982176890487092,0.09033029652816127,90,matched_bias,0.15
straight_high_BL_0_J040_016.png,straight,high,BL,0,016,40,h1_exc,C_channels,77,1.297548,0.6701442,1.9362222,1.6224542,0.844573974609375,1.9210326104974176,0.07302402476342008,90,matched_bias,0.15
straight_high_BL_0_J040_016.png,straight,high,BL,0,016,40,h1_exc,straight_channels,51,1.3850863,0.6977134,1.9851795,1.6627953,0.844573974609375,1.9687976844576105,0.10876217946459292,90,matched_bias,0.15
straight_high_BL_0_J040_016.png,straight,high,BL,0,016,40,h1_exc,matched_channels,51,1.3850863,0.6977134,1.9851795,1.6627953,0.844573974609375,1.9687976844576105,0.10876217946459292,90,matched_bias,0.15
straight_high_BL_0_J041_012.png,straight,high,BL,0,012,41,h1_exc,all_channels,128,0.85893047,0.61093503,1.4059277,1.1833531,0.844573974609375,1.4011242212151622,0.02398958809665342,90,baseline,0.0
straight_high_BL_0_J041_012.png,straight,high,BL,0,012,41,h1_exc,C_channels,77,0.8728538,0.67211,1.298677,1.0940689,0.844573974609375,1.2954091705246729,0.01125611171690483,90,baseline,0.0
straight_high_BL_0_J041_012.png,straight,high,BL,0,012,41,h1_exc,straight_channels,51,0.99060136,0.67126524,1.4757227,1.2413694,0.844573974609375,1.4698171969149159,0.05311477716414467,90,baseline,0.0
straight_high_BL_0_J041_012.png,straight,high,BL,0,012,41,h1_exc,matched_channels,51,0.99060136,0.67126524,1.4757227,1.2413694,0.844573974609375,1.4698171969149159,0.05311477716414467,90,baseline,0.0
straight_high_BL_0_J041_012.png,straight,high,BL,0,012,41,h1_exc,all_channels,128,0.893033,0.6324661,1.4119856,1.1883912,0.844573974609375,1.407089527151758,0.022301171339117697,90,matched_bias,0.15
straight_high_BL_0_J041_012.png,straight,high,BL,0,012,41,h1_exc,C_channels,77,0.8991484,0.69569147,1.2924528,1.0888826,0.844573974609375,1.2892684185648609,0.006612965633681588,90,matched_bias,0.15
straight_high_BL_0_J041_012.png,straight,high,BL,0,012,41,h1_exc,straight_channels,51,1.0343975,0.68760586,1.5043465,1.2651429,0.844573974609375,1.4979657681715113,0.05803932604029053,90,matched_bias,0.15
straight_high_BL_0_J041_012.png,straight,high,BL,0,012,41,h1_exc,matched_channels,51,1.0343975,0.68760586,1.5043465,1.2651429,0.844573974609375,1.4979657681715113,0.05803932604029053,90,matched_bias,0.15
straight_high_BL_0_J042_015.png,straight,high,BL,0,015,42,h1_exc,all_channels,128,1.20754,0.6286112,1.9209648,1.6098747,0.844573974609375,1.9061381888128865,0.07239086847934419,90,baseline,0.0
straight_high_BL_0_J042_015.png,straight,high,BL,0,015,42,h1_exc,C_channels,77,1.22944,0.6191226,1.9857779,1.6632884,0.844573974609375,1.969381469455215,0.06683316331912244,90,baseline,0.0
straight_high_BL_0_J042_015.png,straight,high,BL,0,015,42,h1_exc,straight_channels,51,1.2367383,0.7052,1.7537411,1.4717948,0.844573974609375,1.7426476193846152,0.08139575785286805,90,baseline,0.0
straight_high_BL_0_J042_015.png,straight,high,BL,0,015,42,h1_exc,matched_channels,51,1.2367383,0.7052,1.7537411,1.4717948,0.844573974609375,1.7426476193846152,0.08139575785286805,90,baseline,0.0
straight_high_BL_0_J042_015.png,straight,high,BL,0,015,42,h1_exc,all_channels,128,1.2230731,0.64327943,1.9013093,1.5936648,0.844573974609375,1.8869451278386926,0.07210946568642157,90,matched_bias,0.15
straight_high_BL_0_J042_015.png,straight,high,BL,0,015,42,h1_exc,C_channels,77,1.2420897,0.6397203,1.9416137,1.6268978,0.844573974609375,1.9262940151325014,0.06289352421820574,90,matched_bias,0.15
straight_high_BL_0_J042_015.png,straight,high,BL,0,015,42,h1_exc,straight_channels,51,1.2638736,0.71816534,1.7598643,1.4768577,0.844573974609375,1.7486421428005399,0.08209926483517462,90,matched_bias,0.15
straight_high_BL_0_J042_015.png,straight,high,BL,0,015,42,h1_exc,matched_channels,51,1.2638736,0.71816534,1.7598643,1.4768577,0.844573974609375,1.7486421428005399,0.08209926483517462,90,matched_bias,0.15
straight_high_BL_0_J043_015.png,straight,high,BL,0,015,43,h1_exc,all_channels,128,1.5161155,0.6273692,2.416624,2.0168862,0.844573974609375,2.38805157515748,0.10165675894329675,90,baseline,0.0
straight_high_BL_0_J043_015.png,straight,high,BL,0,015,43,h1_exc,C_channels,77,1.5772238,0.617053,2.556059,2.1307786,0.844573974609375,2.5229033689537497,0.10116430405568216,90,baseline,0.0
straight_high_BL_0_J043_015.png,straight,high,BL,0,015,43,h1_exc,straight_channels,51,1.4844868,0.7035772,2.109913,1.7654284,0.844573974609375,2.0903182622870644,0.09258151887154223,90,baseline,0.0
straight_high_BL_0_J043_015.png,straight,high,BL,0,015,43,h1_exc,matched_channels,51,1.4844868,0.7035772,2.109913,1.7654284,0.844573974609375,2.0903182622870644,0.09258151887154223,90,baseline,0.0
straight_high_BL_0_J043_015.png,straight,high,BL,0,015,43,h1_exc,all_channels,128,1.5411797,0.6421533,2.4000182,2.0033052,0.844573974609375,2.371971234336132,0.10046079707337562,90,matched_bias,0.15
straight_high_BL_0_J043_015.png,straight,high,BL,0,015,43,h1_exc,C_channels,77,1.6027387,0.638039,2.5119762,2.0947995,0.844573974609375,2.480303154914336,0.09947588729814644,90,matched_bias,0.15
straight_high_BL_0_J043_015.png,straight,high,BL,0,015,43,h1_exc,straight_channels,51,1.5160484,0.71617603,2.1168656,1.771143,0.844573974609375,2.0970844376812057,0.0921594146821583,90,matched_bias,0.15
straight_high_BL_0_J043_015.png,straight,high,BL,0,015,43,h1_exc,matched_channels,51,1.5160484,0.71617603,2.1168656,1.771143,0.844573974609375,2.0970844376812057,0.0921594146821583,90,matched_bias,0.15
straight_high_BL_0_J044_013.png,straight,high,BL,0,013,44,h1_exc,all_channels,128,1.653437,0.6217368,2.659384,2.2150037,0.844573974609375,2.6226284129400947,0.13035984382140406,90,baseline,0.0
straight_high_BL_0_J044_013.png,straight,high,BL,0,013,44,h1_exc,C_channels,77,1.7502083,0.6312897,2.7724328,2.3069901,0.844573974609375,2.731542989337958,0.11685250976111827,90,baseline,0.0
straight_high_BL_0_J044_013.png,straight,high,BL,0,013,44,h1_exc,straight_channels,51,1.5586697,0.6586521,2.3664536,1.9758428,0.844573974609375,2.339455002787981,0.12740511449571656,90,baseline,0.0
straight_high_BL_0_J044_013.png,straight,high,BL,0,013,44,h1_exc,matched_channels,51,1.5586697,0.6586521,2.3664536,1.9758428,0.844573974609375,2.339455002787981,0.12740511449571656,90,baseline,0.0
straight_high_BL_0_J044_013.png,straight,high,BL,0,013,44,h1_exc,all_channels,128,1.7239156,0.6360414,2.7103827,2.2565227,0.844573974609375,2.671788021662457,0.130781948010788,90,matched_bias,0.15
straight_high_BL_0_J044_013.png,straight,high,BL,0,013,44,h1_exc,C_channels,77,1.8269385,0.65279007,2.7986617,2.3283076,0.844573974609375,2.756783503944252,0.1179077702345781,90,matched_bias,0.15
straight_high_BL_0_J044_013.png,straight,high,BL,0,013,44,h1_exc,straight_channels,51,1.6482246,0.6906072,2.386631,1.9923533,0.844573974609375,2.3590038959621173,0.12754581589217787,90,matched_bias,0.15
straight_high_BL_0_J044_013.png,straight,high,BL,0,013,44,h1_exc,matched_channels,51,1.6482246,0.6906072,2.386631,1.9923533,0.844573974609375,2.3590038959621173,0.12754581589217787,90,matched_bias,0.15
straight_high_BL_0_J045_013.png,straight,high,BL,0,013,45,h1_exc,all_channels,128,1.4459919,0.62292576,2.321291,1.9388652,0.844573974609375,2.29567239829283,0.1009532519609902,90,baseline,0.0
straight_high_BL_0_J045_013.png,straight,high,BL,0,013,45,h1_exc,C_channels,77,1.53589,0.63250506,2.428265,2.0264053,0.844573974609375,2.3993224648162608,0.10102360265922085,90,baseline,0.0
straight_high_BL_0_J045_013.png,straight,high,BL,0,013,45,h1_exc,straight_channels,51,1.3628823,0.66108227,2.0615926,1.7256948,0.844573974609375,2.043272474677885,0.08012944528471626,90,baseline,0.0
straight_high_BL_0_J045_013.png,straight,high,BL,0,013,45,h1_exc,matched_channels,51,1.3628823,0.66108227,2.0615926,1.7256948,0.844573974609375,2.043272474677885,0.08012944528471626,90,baseline,0.0
straight_high_BL_0_J045_013.png,straight,high,BL,0,013,45,h1_exc,all_channels,128,1.5205057,0.63683957,2.3875804,1.9931307,0.844573974609375,2.359924317134598,0.10306377290790986,90,matched_bias,0.15
straight_high_BL_0_J045_013.png,straight,high,BL,0,013,45,h1_exc,C_channels,77,1.6144646,0.6540145,2.4685454,2.0593276,0.844573974609375,2.4383033812472177,0.10341188884977016,90,matched_bias,0.15
straight_high_BL_0_J045_013.png,straight,high,BL,0,013,45,h1_exc,straight_channels,51,1.4612801,0.6935425,2.1069798,1.7630177,0.844573974609375,2.0874638415891544,0.08174751134402133,90,matched_bias,0.15
straight_high_BL_0_J045_013.png,straight,high,BL,0,013,45,h1_exc,matched_channels,51,1.4612801,0.6935425,2.1069798,1.7630177,0.844573974609375,2.0874638415891544,0.08174751134402133,90,matched_bias,0.15
straight_high_BL_0_J046_024.png,straight,high,BL,0,024,46,h1_exc,all_channels,128,0.9892914,0.6214406,1.5919324,1.3378165,0.844573974609375,1.5840133620036314,0.06514474656158671,90,baseline,0.0
straight_high_BL_0_J046_024.png,straight,high,BL,0,024,46,h1_exc,C_channels,77,0.93308043,0.6376539,1.4633024,1.2310501,0.844573974609375,1.457598926960216,0.04530584966054194,90,baseline,0.0
straight_high_BL_0_J046_024.png,straight,high,BL,0,024,46,h1_exc,straight_channels,51,1.1458126,0.6686152,1.7137101,1.4386824,0.844573974609375,1.7034415731008585,0.0813254071546374,90,baseline,0.0
straight_high_BL_0_J046_024.png,straight,high,BL,0,024,46,h1_exc,matched_channels,51,1.1458126,0.6686152,1.7137101,1.4386824,0.844573974609375,1.7034415731008585,0.0813254071546374,90,baseline,0.0
straight_high_BL_0_J046_024.png,straight,high,BL,0,024,46,h1_exc,all_channels,128,1.0263002,0.6299685,1.6291293,1.368648,0.844573974609375,1.6205188380844944,0.06859193077488882,90,matched_bias,0.15
straight_high_BL_0_J046_024.png,straight,high,BL,0,024,46,h1_exc,C_channels,77,0.9708533,0.6560902,1.4797559,1.2447195,0.844573974609375,1.4737838578887263,0.047768124098614875,90,matched_bias,0.15
straight_high_BL_0_J046_024.png,straight,high,BL,0,024,46,h1_exc,straight_channels,51,1.1970435,0.67755896,1.7667001,1.4825091,0.844573974609375,1.7553336513030628,0.0839987336874023,90,matched_bias,0.15
straight_high_BL_0_J046_024.png,straight,high,BL,0,024,46,h1_exc,matched_channels,51,1.1970435,0.67755896,1.7667001,1.4825091,0.844573974609375,1.7553336513030628,0.0839987336874023,90,matched_bias,0.15
straight_high_BL_0_J047_010.png,straight,high,BL,0,010,47,h1_exc,all_channels,128,0.84313095,0.6439053,1.3094021,1.1030047,0.844573974609375,1.305989426722796,0.022793626226732283,90,baseline,0.0
straight_high_BL_0_J047_010.png,straight,high,BL,0,010,47,h1_exc,C_channels,77,0.87892634,0.65612626,1.3395689,1.1281294,0.844573974609375,1.3357377608330785,0.023778536001961455,90,baseline,0.0
straight_high_BL_0_J047_010.png,straight,high,BL,0,010,47,h1_exc,straight_channels,51,0.87521845,0.7115854,1.2299556,1.0367749,0.844573974609375,1.2275714059710714,0.015055049421360212,90,baseline,0.0
straight_high_BL_0_J047_010.png,straight,high,BL,0,010,47,h1_exc,matched_channels,51,0.87521845,0.7115854,1.2299556,1.0367749,0.844573974609375,1.2275714059710714,0.015055049421360212,90,baseline,0.0
straight_high_BL_0_J047_010.png,straight,high,BL,0,010,47,h1_exc,all_channels,128,0.8789906,0.6667277,1.3183651,1.110471,0.844573974609375,1.3148297608547996,0.024059938794884075,90,matched_bias,0.15
straight_high_BL_0_J047_010.png,straight,high,BL,0,010,47,h1_exc,C_channels,77,0.9151225,0.6808265,1.3441347,1.1319313,0.844573974609375,1.340239369858369,0.024130289493114732,90,matched_bias,0.15
straight_high_BL_0_J047_010.png,straight,high,BL,0,010,47,h1_exc,straight_channels,51,0.90877765,0.72978055,1.2452753,1.0495528,0.844573974609375,1.2427008378154214,0.016813816877126592,90,matched_bias,0.15
straight_high_BL_0_J047_010.png,straight,high,BL,0,010,47,h1_exc,matched_channels,51,0.90877765,0.72978055,1.2452753,1.0495528,0.844573974609375,1.2427008378154214,0.016813816877126592,90,matched_bias,0.15
straight_high_BL_0_J048_009.png,straight,high,BL,0,009,48,h1_exc,all_channels,128,1.3065233,0.6140196,2.1278203,1.7801452,0.844573974609375,2.107743312893755,0.10383763058844707,90,baseline,0.0
straight_high_BL_0_J048_009.png,straight,high,BL,0,009,48,h1_exc,C_channels,77,1.318318,0.63986206,2.0603158,1.7246448,0.844573974609375,2.042029249760356,0.09293327236269551,90,baseline,0.0
straight_high_BL_0_J048_009.png,straight,high,BL,0,009,48,h1_exc,straight_channels,51,1.4132193,0.699506,2.0203106,1.6917238,0.844573974609375,2.0030498859490735,0.114460586021276,90,baseline,0.0
straight_high_BL_0_J048_009.png,straight,high,BL,0,009,48,h1_exc,matched_channels,51,1.4132193,0.699506,2.0203106,1.6917238,0.844573974609375,2.0030498859490735,0.114460586021276,90,baseline,0.0
straight_high_BL_0_J048_009.png,straight,high,BL,0,009,48,h1_exc,all_channels,128,1.3556147,0.6309534,2.148518,1.7971499,0.844573974609375,2.127877402537927,0.10707376270705721,90,matched_bias,0.15
